,full_address,home_link
20,"11902 165th St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11902-165th-St-90650/home/7462146
0,"11837 Gem St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11837-Gem-St-90650/home/7759332
1,"14811 Flatbush Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/14811-Flatbush-Ave-90650/home/7788670
2,"14113 Harvest Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/14113-Harvest-Ave-90650/home/7778825
3,"14327 Pontlavoy Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/14327-Pontlavoy-Ave-90650/home/7785068
4,"12147 Longworth Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12147-Longworth-Ave-90650/home/7758402
5,"15113 Roseton Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/15113-Roseton-Ave-90650/home/7789990
6,"10669 Everest St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/10669-Everest-St-90650/home/146985262
7,"15513 Gard Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/15513-Gard-Ave-90650/home/7790500
8,"11521 Potter St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11521-Potter-St-90650/home/7787096
9,"15203 Roseton Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/15203-Roseton-Ave-90650/home/7790232
10,"10904 Littchen St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/10904-Littchen-St-90650/home/7776743
11,"15209 Crossdale Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/15209-Crossdale-Ave-90650/home/7789469
12,"11003 Ferina St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11003-Ferina-St-90650/home/7789483
13,"16323 Graystone Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/16323-Graystone-Ave-90650/home/7464968
14,"12630 Leibacher Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12630-Leibacher-Ave-90650/home/7776483
15,"12018 Pluton St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12018-Pluton-St-90650/home/7754184
16,"13919 Greenstone Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/13919-Greenstone-Ave-90650/home/7774159
17,"11529 Belcher St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11529-Belcher-St-90650/home/7776116
18,"12005 Pioneer Blvd, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12005-Pioneer-Blvd-90650/home/7755416
19,"11515 Hayford St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11515-Hayford-St-90650/home/7790391
20,"12945 Belfair St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12945-Belfair-St-90650/home/7774581
0,"11408 Hayford St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11408-Hayford-St-90650/home/7790442
1,"12319 Allard St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12319-Allard-St-90650/home/7759723
2,"13630 Arlee Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/13630-Arlee-Ave-90650/home/7779232
3,"12219 Foster Rd, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12219-Foster-Rd-90650/unit-10/home/7779881
4,"10652 Ohm Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/10652-Ohm-Ave-90650/home/7757226
5,"14302 Dinard Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/14302-Dinard-Ave-90650/home/7784975
6,"11425 Studebaker Rd, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11425-Studebaker-Rd-90650/home/7756866
7,"11912 Hopland St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11912-Hopland-St-90650/home/7791085
8,"11643 Cedarvale St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11643-Cedarvale-St-90650/home/7464213
9,"12945 Belfair St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12945-Belfair-St-90650/home/7774581
10,"11326 Excelsior Dr, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11326-Excelsior-Dr-90650/home/7790083
11,"11521 Potter St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11521-Potter-St-90650/home/7787096
12,"12803 Tomahawk Ln, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12803-Tomahawk-Ln-90650/unit-226/home/7773772
13,"13220 Greenstone Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/13220-Greenstone-Ave-90650/home/7773961
14,"14806 Horst Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/14806-Horst-Ave-90650/home/7786406
15,"10904 Littchen St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/10904-Littchen-St-90650/home/7776743
16,"10909 Belcher St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/10909-Belcher-St-90650/home/7776729
17,"12805 Barranca Ln, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12805-Barranca-Ln-90650/unit-273/home/7773819
18,"14518 Jersey Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/14518-Jersey-Ave-90650/home/7787200
19,"11436 Foster Rd, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/11436-Foster-Rd-90650/home/7778350
0,"12210 Hoxie Ave, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12210-Hoxie-Ave-90650/home/7757383
1,"12219 Foster Rd, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12219-Foster-Rd-90650/unit-10/home/7779881
2,"12415 Imperial #19, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12415-Imperial-Hwy-90650/unit-19/home/7760012
3,"12231 1/2 Cheshire St, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12231-1-2-Cheshire-St-90650/unit-5/home/7792192
4,"12803 Tomahawk Ln, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12803-Tomahawk-Ln-90650/unit-226/home/7773772
5,"12815 Tomahawk Ln #222, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12815-Tomahawk-Ln-90650/unit-222/home/7773768
6,"12235 Pine St #12, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12235-Pine-St-90650/unit-12/home/7779989
7,"12805 Barranca Ln, Norwalk, CA 90650",https://www.redfin.com/CA/Norwalk/12805-Barranca-Ln-90650/unit-273/home/7773819
0,"6222 S Artesian Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6222-S-Artesian-Ave-60629/home/14012757
1,"7212 S Fairfield Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7212-S-Fairfield-Ave-60629/home/13984551
2,"6740 S Maplewood Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6740-S-Maplewood-Ave-60629/home/13986360
3,"6449 S Maplewood Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6449-S-Maplewood-Ave-60629/home/13987438
4,"6420 S Sacramento Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6420-S-Sacramento-Ave-60629/home/13988031
5,"7305 S Mozart St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7305-S-Mozart-St-60629/home/13986198
6,"2516 W 69th St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/2516-W-69th-St-60629/home/13986983
7,"6231 S FRANCISCO Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6231-S-Francisco-Ave-60629/home/14012331
8,"6453 S Campbell Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6453-S-Campbell-Ave-60629/home/13986299
9,"6416 S Sacramento Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6416-S-Sacramento-Ave-60629/home/13988383
10,"6448 S Campbell Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6448-S-Campbell-Ave-60629/home/13986070
11,"7124 S central park Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7124-S-Central-Park-Ave-60629/home/13982961
12,"6413 S Troy St, Chicago, IL 60629",https://www.redfin.com/IL/Chicago/6413-S-Troy-St-60629/home/13988224
13,"6429 S California Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6429-S-California-Ave-60629/home/13987968
14,"6605 S RICHMOND St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6605-S-Richmond-St-60629/home/13987682
15,"3525 W 66th St, Chicago, IL 60629",https://www.redfin.com/IL/Chicago/3525-W-66th-St-60629/home/13989627
16,"3320 W 64th Pl, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3320-W-64th-Pl-60629/home/13991703
17,"6155 S KOLIN Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6155-S-Kolin-Ave-60629/home/14005154
18,"6212 S Richmond St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6212-S-Richmond-St-60629/home/14011749
19,"6107 S Kostner Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6107-S-Kostner-Ave-60629/home/14004146
20,"3724 W 63rd Pl, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3724-W-63rd-Pl-60629/home/13992207
0,"6116 S Karlov Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6116-S-Karlov-Ave-60629/home/14004126
1,"6314 S Kostner Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6314-S-Kostner-Ave-60629/home/13993756
2,"5544 S Karlov Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/5544-S-Karlov-Ave-60629/home/14006042
3,"3728 W 70th Pl, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3728-W-70th-Pl-60629/home/13989420
4,"4053 W 59th St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/4053-W-59th-St-60629/home/14004523
5,"5936 S Kedvale Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/5936-S-Kedvale-Ave-60629/home/14004959
6,"4135 W Marquette Rd, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/4135-W-Marquette-Rd-60629/home/13992643
7,"3644 W 68th St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3644-W-68th-St-60629/home/13990653
8,"6111 S Keeler Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6111-S-Keeler-Ave-60629/home/14004279
9,"Sign In for Address, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/Undisclosed-address-60629/home/14004797
10,"6438 S Kedvale Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6438-S-Kedvale-Ave-60629/home/13993391
11,"3522 W 74th St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3522-W-74th-St-60629/home/13982876
12,"6408 S KILPATRICK Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6408-S-Kilpatrick-Ave-60629/home/13993747
13,"6355 S KENNETH Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6355-S-Kenneth-Ave-60629/home/13993867
14,"5805 S Tripp Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/5805-S-Tripp-Ave-60629/home/14006651
15,"3751 W 64th Pl, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3751-W-64th-Pl-60629/home/13991795
16,"3702 W 64th St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3702-W-64th-St-60629/home/13991217
17,"7305 S Fairfield Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7305-S-Fairfield-Ave-60629/home/13985802
18,"5700 S Talman Ave, Chicago, IL 60629",https://www.redfin.com/IL/Chicago/5700-S-Talman-Ave-60629/home/14013542
19,"6359 S KILBOURN Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6359-S-Kilbourn-Ave-60629/home/13994641
20,"7151 S Homan Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7151-S-Homan-Ave-60629/home/13984449
0,"5934 S Sawyer Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/5934-S-Sawyer-Ave-60629/home/14009084
1,"5544 S Kenneth Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/5544-S-Kenneth-Ave-60629/home/14007373
2,"7416 S Rockwell St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7416-S-Rockwell-St-60629/home/26823292
3,"6430 S Francisco Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6430-S-Francisco-Ave-60629/home/13987575
4,"6420 S Sacramento Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6420-S-Sacramento-Ave-60629/home/13988031
5,"6655 S KEATING Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6655-S-Keating-Ave-60629/home/13993722
6,"6408 S KILPATRICK Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6408-S-Kilpatrick-Ave-60629/home/13993747
7,"6111 S Keeler Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6111-S-Keeler-Ave-60629/home/14004279
8,"3318 W 61st St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3318-W-61st-St-60629/home/14007556
9,"4513 W 66th Pl, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/4513-W-66th-Pl-60629/home/13995531
10,"7305 S Mozart St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7305-S-Mozart-St-60629/home/13986198
11,"7204 S Artesian Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7204-S-Artesian-Ave-60629/home/13985217
12,"6928 S Artesian Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6928-S-Artesian-Ave-60629/home/13986620
13,"3751 W 60th Pl, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3751-W-60th-Pl-60629/home/146003849
14,"3611 W 60th Pl, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3611-W-60th-Pl-60629/home/14010005
15,"6231 S FRANCISCO Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6231-S-Francisco-Ave-60629/home/14012331
16,"7225 S Talman Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7225-S-Talman-Ave-60629/home/13984757
17,"6012 S RICHMOND St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6012-S-Richmond-St-60629/home/14014067
18,"3751 W 64th Pl, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/3751-W-64th-Pl-60629/home/13991795
19,"7240 S Fairfield Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7240-S-Fairfield-Ave-60629/home/13985704
0,"6235 S knox Ave Unit G, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/6235-S-Knox-Ave-60629/unit-G/home/145493119
1,"7130 S Kedzie Ave, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/7130-S-Kedzie-Ave-60629/home/13983570
2,"4017 W 58th St, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/4017-W-58th-St-60629/home/14005581
3,"4553 W 56TH St Unit 105A, Chicago, IL 60629",https://www.redfin.com/IL/Chicago/4553-W-56th-St-60629/unit-105A/home/14007272
4,"4061 W 63rd St Unit 3N, CHICAGO, IL 60629",https://www.redfin.com/IL/Chicago/4061-W-63rd-St-60629/unit-3N/home/12658116
0,"345 S OREGON St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/345-S-Oregon-St-85225/home/27273254
1,"444 N DELAWARE St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/444-N-Delaware-St-85225/home/27623863
2,"460 N HAMILTON St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/460-N-Hamilton-St-85225/home/27409952
3,"119 N Ithica Pl, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/119-N-Ithica-Pl-85225/home/28128102
4,"237 W GALVESTON St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/237-W-Galveston-St-85225/home/27720573
5,"1797 E KESLER Ln, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1797-E-Kesler-Ln-85225/home/28093435
6,"1780 E GERONIMO St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1780-E-Geronimo-St-85225/home/28147790
7,"570 S DANYELL Dr, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/570-S-Danyell-Dr-85225/home/27271070
8,"499 N WASHINGTON St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/499-N-Washington-St-85225/home/27968929
9,"1908 N JAY St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1908-N-Jay-St-85225/home/27527395
10,"649 W IVANHOE St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/649-W-Ivanhoe-St-85225/home/27795855
11,"825 E MORELOS St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/825-E-Morelos-St-85225/home/27648778
12,"701 E COMMONWEALTH Pl, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/701-E-Commonwealth-Pl-85225/home/28161983
13,"840 E CALLE DEL NORTE --, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/840-E-Calle-Del-Norte-85225/home/26859408
14,"510 W SUNDANCE Way, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/510-W-Sundance-Way-85225/home/27720559
15,"2011 E CINDY St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/2011-E-Cindy-St-85225/home/28206452
16,"949 N CALIFORNIA St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/949-N-California-St-85225/home/27012956
17,"233 W GAIL Dr, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/233-W-Gail-Dr-85225/home/27623994
18,"681 E ESTRELLA Dr, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/681-E-Estrella-Dr-85225/home/28213045
19,"604 W MARIPOSA St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/604-W-Mariposa-St-85225/home/27912519
0,"980 S MARIE Dr, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/980-S-Marie-Dr-85225/home/95462291
1,"2171 E GERONIMO St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/2171-E-Geronimo-St-85225/home/95462296
2,"825 W HIGHLAND St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/825-W-Highland-St-85225/home/27943567
3,"615 W SAN MARCOS Dr, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/615-W-San-Marcos-Dr-85225/home/28367802
4,"809 W DETROIT St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/809-W-Detroit-St-85225/home/27469452
5,"1934 E Monterey St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1934-E-Monterey-St-85225/home/27701096
6,"810 S CROSSCREEK Pl, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/810-S-Crosscreek-Pl-85225/home/27790066
7,"398 N HUDSON Pl, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/398-N-Hudson-Pl-85225/home/26896529
8,"570 N MAMMOTH Way, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/570-N-Mammoth-Way-85225/home/27103481
9,"275 N VINE St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/275-N-Vine-St-85225/home/27267885
10,"300 N NORMAN Way, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/300-N-Norman-Way-85225/home/103680444
11,"1080 E OAKLAND St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1080-E-Oakland-St-85225/home/28152392
12,"1940 E ROSS Dr, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1940-E-Ross-Dr-85225/home/27442091
13,"1112 E KENT Pl, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1112-E-Kent-Pl-85225/home/27326507
14,"853 N JOHN Way, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/853-N-John-Way-85225/home/27658994
15,"1660 E PARK Ave, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1660-E-Park-Ave-85225/home/28397780
16,"1841 E ROSS Dr, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1841-E-Ross-Dr-85225/home/28338474
17,"841 N CAMBRIDGE Pl, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/841-N-Cambridge-Pl-85225/home/27810140
18,"1557 E KENT Ave, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1557-E-Kent-Ave-85225/home/27608784
19,"1158 E PARK Ave, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1158-E-Park-Ave-85225/home/27813503
20,"597 W LINDA Ln, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/597-W-Linda-Ln-85225/home/28215441
0,"813 E LAREDO St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/813-E-Laredo-St-85225/home/28001895
1,"681 E ESTRELLA Dr, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/681-E-Estrella-Dr-85225/home/28213045
2,"237 W GALVESTON St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/237-W-Galveston-St-85225/home/27720573
3,"1351 N PLEASANT Dr #1084, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1351-N-Pleasant-Dr-85225/unit-1084/home/147325424
4,"726 W STOTTLER Dr, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/726-W-Stottler-Dr-85225/home/27267276
5,"693 W MANOR St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/693-W-Manor-St-85225/home/27012883
6,"460 N HAMILTON St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/460-N-Hamilton-St-85225/home/27409952
7,"1466 E Megan St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1466-E-Megan-St-85225/home/28047681
8,"944 W MORELOS St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/944-W-Morelos-St-85225/home/27974081
9,"831 E MORELOS St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/831-E-Morelos-St-85225/home/28162009
10,"655 E IVANHOE St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/655-E-Ivanhoe-St-85225/home/27927117
11,"1780 E GERONIMO St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1780-E-Geronimo-St-85225/home/28147790
12,"371 S WILLIAMS Pl, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/371-S-Williams-Pl-85225/home/28098825
13,"1970 N HARTFORD St #113, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1970-N-Hartford-St-85225/unit-113/home/27549539
14,"1673 E SHEFFIELD Ave, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1673-E-Sheffield-Ave-85225/home/28295636
15,"2171 E GERONIMO St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/2171-E-Geronimo-St-85225/home/95462296
16,"587 W COLT Rd, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/587-W-Colt-Rd-85225/home/26988850
17,"1660 E PARK Ave, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1660-E-Park-Ave-85225/home/28397780
18,"1351 N PLEASANT Dr #1177, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1351-N-Pleasant-Dr-85225/unit-1177/home/28329510
19,"13320 E BOSTON St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/13320-E-Boston-St-85225/home/27757911
20,"714 W MCNAIR St, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/714-W-McNair-St-85225/home/27270043
0,"900 S CANAL Dr #106, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/900-S-Canal-Dr-85225/unit-106/home/86758112
1,"1351 N PLEASANT Dr #1084, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1351-N-Pleasant-Dr-85225/unit-1084/home/147325424
2,"2985 N OREGON St #2, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/2985-N-Oregon-St-85225/unit-2/home/27903695
3,"1351 N PLEASANT Dr #1177, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1351-N-Pleasant-Dr-85225/unit-1177/home/28329510
4,"235 E RAY Rd #1009, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/235-E-Ray-Rd-85225/unit-1009/home/27683726
5,"1970 N HARTFORD St #113, Chandler, AZ 85225",https://www.redfin.com/AZ/Chandler/1970-N-Hartford-St-85225/unit-113/home/27549539
0,"40 QUINTARD St, CHULA VISTA, CA 91911",https://www.redfin.com/CA/Chula-Vista/40-Quintard-St-91911/home/6132389
1,"1450 Melrose Ave, Chula Vista, CA 91911",https://www.redfin.com/CA/Chula-Vista/1450-Melrose-Ave-91911/home/6446776
