,full_address,home_link
4,"2124 Sterling Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2124-Sterling-Ave-94025/home/1489407
5,"925 Cotton St, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/925-Cotton-St-94025/home/1556987
6,"500 San Mateo Dr, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/500-San-Mateo-Dr-94025/home/890160
7,"595 Morey Dr, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/595-Morey-Dr-94025/home/1091594
8,"440 6th Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/440-Sixth-Ave-94025/home/1920377
9,"2328 Branner Dr, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2328-Branner-Dr-94025/home/1610019
10,"1025 Oakland Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1025-Oakland-Ave-94025/home/1259062
11,"675 Sharon Park Dr #134, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/675-Sharon-Park-Dr-94025/unit-134/home/1595222
12,"930 Berkeley, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/930-Berkeley-Ave-94025/home/1583993
13,"1020 Monte Rosa Dr, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1020-Monte-Rosa-Dr-94025/home/1398971
14,"941 Peninsula Way, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/941-Peninsula-Way-94025/home/1784666
15,"2375 Sharon Rd, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2375-Sharon-Rd-94025/home/2054668
16,"1903 Valparaiso Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1903-Valparaiso-Ave-94025/home/1980324
17,"1146 Windermere Ave, Menlo Park, CA 94025",https://www.redfin.com/CA/Menlo-Park/1146-Windermere-Ave-94025/home/1904425
18,"219 Hedge Rd, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/219-Hedge-Rd-94025/home/1434441
19,"675 Sharon Park Dr #219, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/675-Sharon-Park-Dr-94025/unit-219/home/1327141
0,"172 Elliott Dr, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/172-Elliott-Dr-94025/home/866320
1,"1235 Sevier Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1235-Sevier-Ave-94025/home/1162540
2,"2080 Cedar Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2080-Cedar-Ave-94025/home/893880
3,"387 6th Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/387-Sixth-Ave-94025/home/847173
4,"160 Spruce Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/160-Spruce-Ave-94025/home/1307322
5,"25 Willow Rd #49, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/25-Willow-Rd-94025/unit-49/home/113163297
6,"1330 University Dr #81, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1330-University-Dr-94025/unit-81/home/1620581
7,"212 Sand Hill Ci Cir, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/212-Sand-Hill-Cir-94025/home/2059273
8,"240 Ringwood Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/240-Ringwood-Ave-94025/home/857299
9,"1379 Carlton Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1379-Carlton-Ave-94025/home/1071214
10,"11 Susan Gale Ct, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/11-Susan-Gale-Ct-94025/home/900874
11,"1210 Bay Laurel Dr, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1210-Bay-Laurel-Dr-94025/home/893233
12,"2371 Sharon Oaks Dr, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2371-Sharon-Oaks-Dr-94025/home/1479987
13,"2050 Santa Cruz Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2050-Santa-Cruz-Ave-94025/home/17309140
14,"2111 Harkins Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2111-Harkins-Ave-94025/home/1992179
15,"552 Marsh Rd, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/552-Marsh-Rd-94025/home/2020151
16,"1080 Klamath Dr, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1080-Klamath-Dr-94025/home/899579
17,"2140 Santa Cruz Ave Unit B102, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2140-Santa-Cruz-Ave-94025/unit-B102/home/146415407
18,"5 Robert Dr S, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/5-S-Robert-Dr-94025/home/1678592
19,"1223 Carlton Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1223-Carlton-Ave-94025/home/856068
0,"Plan 2, Menlo Park, CA 94025",https://www.redfin.com/CA/Menlo-Park/Marquis/Plan-2/home/146463152
1,"Plan 1, Menlo Park, CA 94025",https://www.redfin.com/CA/Menlo-Park/Marquis/Plan-1/home/146463153
2,"Plan 4, Menlo Park, CA 94025",https://www.redfin.com/CA/Menlo-Park/Marquis/Plan-4/home/146773423
3,"Plan 3, Menlo Park, CA 94025",https://www.redfin.com/CA/Menlo-Park/Marquis/Plan-3/home/146889289
4,"317 Yale Rd, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/317-Yale-Rd-94025/home/1601284
5,"308 Arbor Rd, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/308-Arbor-Rd-94025/home/1743022
6,"16 Greenwood Pl, Menlo Park, CA 94025",https://www.redfin.com/CA/Menlo-Park/16-Greenwood-Pl-94025/home/2011683
7,"389 O'Connor St, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/389-O-Connor-St-94025/home/866822
8,"1980 Santa Cruz Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1980-Santa-Cruz-Ave-94025/home/1194705
9,"1056 Oakland Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1056-Oakland-Ave-94025/home/857803
10,"1009 Santa Cruz Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1009-Santa-Cruz-Ave-94025/home/21938412
11,"259 Elliott Dr, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/259-Elliott-Dr-94025/home/1470989
12,"2036 Sterling Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2036-Sterling-Ave-94025/home/894587
13,"2167 Gordon Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/West-Menlo-Park/2167-Gordon-Ave-94025/home/145959096
14,"2120 Camino De Los Robles, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2120-Cam-De-Los-Robles-94025/home/1980370
15,"1180 Cloud Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1180-Cloud-Ave-94025/home/1542549
16,"611 12th Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/611-Twelfth-Ave-94025/home/1857227
17,"2143 Menalto Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/2143-Menalto-Ave-94025/home/1258993
18,"56 Mansion Ct, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/56-Mansion-Ct-94025/unit-826/home/985139
19,"631 College Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/631-College-Ave-94025/home/888533
0,"467 6th Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/467-Sixth-Ave-94025/home/2049603
1,"425 Central Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/425-Central-Ave-94025/home/861097
2,"528-530 Palmer Ln, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/528-Palmer-Ln-94025/home/23469112
3,"927 Marsh Rd, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/927-Marsh-Rd-94025/home/819822
4,"150 Alma St #215, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/150-Alma-St-94025/unit-215/home/105496459
5,"1280 Sharon Park Dr #32, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1280-Sharon-Park-Dr-94025/unit-32/home/2058419
6,"1208 Henderson Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1208-Henderson-Ave-94025/home/1609244
7,"1230 Sharon Park Dr #64, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1230-Sharon-Park-Dr-94025/unit-64/home/2047140
8,"1045 College Ave, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1045-College-Ave-94025/home/1552845
9,"1333 Laurel St, MENLO PARK, CA 94025",https://www.redfin.com/CA/Menlo-Park/1333-Laurel-St-94025/home/2055327
0,"1591 Nilda Ave, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1591-Nilda-Ave-94040/home/1115755
1,"1910 Mount Vernon Ct #20, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1910-Mt-Vernon-Ct-94040/unit-20/home/1272428
2,"1111 Solana Dr, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1111-Solana-Dr-94040/home/935096
3,"1746 Fordham Way, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1746-Fordham-Way-94040/home/644573
4,"112 Beacon St, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/112-Beacon-St-94040/home/2121381
5,"1251 Christobal Privada, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1251-Christobal-Privada-94040/home/1092199
6,"2522 Katrina Way, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/2522-Katrina-Way-94040/home/648884
7,"1198 Maria Privada, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1198-Maria-Privada-94040/home/1827759
8,"1033 Crestview Dr #204, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1033-Crestview-Dr-94040/unit-204/home/1717718
9,"400 Ortega Ave #220, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/400-Ortega-Ave-94040/unit-220/home/12171856
10,"1654 Miramonte Ave, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1654-Miramonte-Ave-94040/home/1432387
11,"920 Rincon St, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/920-Rincon-St-94040/home/23044920
12,"1943 Mount Vernon Ct #208, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1943-Mt-Vernon-Ct-94040/unit-208/home/1163933
13,"1294 Cuernavaca Circulo, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1294-Cuernavaca-Circulo-94040/home/1327389
14,"341 Chatham Way, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/341-Chatham-Way-94040/home/649156
15,"1647 Alison Ave, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1647-Alison-Ave-94040/home/935404
16,"400 Ortega Ave #209, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/400-Ortega-Ave-94040/unit-209/home/12171851
17,"203 Cuesta Dr, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/203-Cuesta-Dr-94040/home/647005
18,"1299 Cuernavaca Circulo, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1299-Cuernavaca-Circulo-94040/home/651079
19,"255 S Rengstorff Ave #5, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-5/home/1510877
0,"130 Lariat Way, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/130-Lariat-Way-94040/home/146977215
1,"2237 Mora Pl, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/2237-Mora-Dr-94040/home/146817145
2,"2287 Mora Pl, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/2287-Mora-Dr-94040/home/146902921
3,"1215 Fairbrook Dr, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1215-Fairbrook-Dr-94040/home/1009718
4,"1352 Todd St, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1352-Todd-St-94040/home/1459785
5,"3360 Newton Dr, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/3360-Newton-Dr-94040/home/646358
6,"425 Chesley Ave, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/425-Chesley-Ave-94040/home/1561710
7,"1854 Appletree Ln, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1854-Appletree-Ln-94040/home/1354972
8,"1849 Limetree Ln, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1849-Limetree-Ln-94040/home/644699
9,"925 Camille Ln, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/925-Camille-Ln-94040/home/1043789
10,"575 Boranda Ct, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/575-Boranda-Ave-94040/home/1261330
11,"49 Showers Dr Unit E147, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/49-Showers-Dr-94040/unit-E147/home/2120998
12,"1541 Montalto Dr, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1541-Montalto-Dr-94040/home/1045163
13,"1031 Crestview Dr #301, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/1031-Crestview-Dr-94040/unit-301/home/1247054
0,"555 Pettis Ave, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/555-Pettis-Ave-94041/home/1246106
1,"336 Mariposa Ave, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/336-Mariposa-Ave-94041/home/1601352
2,"538 Sullivan Dr, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/538-Sullivan-Dr-94041/home/1397422
3,"83 Paul Ave, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/83-Paul-Ave-94041/home/619755
4,"1577 Latham St, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/1577-Latham-St-94041/home/617709
5,"75 Olive Ct, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/75-Olive-Ct-94041/home/618501
6,"1242 Snow St, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/1242-Snow-St-94041/home/1560959
7,"1681 Latham St, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/1681-Latham-St-94041/home/1722073
8,"610 Mountain View Ave, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/610-Mountain-View-Ave-94041/home/616497
9,"226 Hockney Ave, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/226-Hockney-Ave-94041/home/28895502
10,"350 Pine Way, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/350-Pine-Way-94041/home/95954641
11,"472 S Shoreline Blvd, MOUNTAIN VIEW, CA 94041",https://www.redfin.com/CA/Mountain-View/472-S-Shoreline-Blvd-94041/home/616478
12,"105 Ortega Ave, MOUNTAIN VIEW, CA 94040",https://www.redfin.com/CA/Mountain-View/105-Ortega-Ave-94040/home/146265774
0,"847 Avery Dr, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/847-Avery-Dr-94043/home/28585063
1,"154 Granada Dr, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/154-Granada-Dr-94043/home/593232
2,"227 Ada Ave Unit Q, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/227-Ada-Ave-94043/unit-Q/home/1008811
3,"1906 Stella St, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/MOUNTAIN-VIEW/1906-STELLA-ST-94043/home/143042827
4,"505 Cypress Point Dr #214, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/505-Cypress-Point-Dr-94043/unit-214/home/1174520
5,"1963 Rock St #12, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/1963-Rock-St-94043/unit-12/home/1095352
6,"280 Easy St #210, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/280-Easy-St-94043/unit-210/home/1642180
7,"143 Ada Ave, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/143-Ada-Ave-94043/home/95955010
8,"201 Flynn Ave #7, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/201-Flynn-Ave-94043/unit-7/home/623767
9,"1639 Spring St, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/1639-Spring-St-94043/home/1463049
10,"1939 Rock St #11, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/1939-Rock-St-94043/unit-11/home/17291617
11,"174 Jordan Ct, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/174-Jordan-Ct-94043/home/17292267
12,"2451 Benjamin Dr, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/2451-Benjamin-Dr-94043/home/854893
13,"1912 Montecito Ave #2, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/1912-Montecito-Ave-94043/unit-2/home/613844
14,"505 Cypress Point Dr #203, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/505-Cypress-Point-Dr-94043/unit-203/home/1174517
15,"1920 Rock St #1, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/1920-Rock-St-94043/unit-1/home/1378013
16,"437 Rhone Ct, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/437-Rhone-Ct-94043/home/1558172
17,"1746 Rock St, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/1746-Rock-St-94043/home/912699
18,"1983 San Luis Ave #5, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/1983-San-Luis-Ave-94043/unit-5/home/1439125
19,"859 Avery Dr, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/859-Avery-Dr-94043/home/28895179
0,"212 Central Ave, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/212-Central-Ave-94043/home/622548
1,"1401 Wildrose Way, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/1401-Wildrose-Way-94043/home/1056817
2,"219 Cypress Point Dr, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/219-Cypress-Point-Dr-94043/home/622586
3,"720 Cottage Ct, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/720-Cottage-Ct-94043/home/1168514
4,"2255 W Middlefield Rd, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/2255-W-Middlefield-Rd-94043/home/607566
5,"435 Dell Ave, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/435-Dell-Ave-94043/home/1746981
6,"201 Granada Dr, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/201-Granada-Dr-94043/home/963154
7,"280 Easy St #422, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/280-Easy-St-94043/unit-422/home/1772225
8,"3918 Degree Ln, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/3918-Degree-Ln-94043/home/146896907
9,"3512 Pyramid Way, Mountain View, CA 94043",https://www.redfin.com/CA/MOUNTAIN-VIEW/3512-PYRAMID-WAY-94040/home/143042979
10,"1914 Stella St, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/MOUNTAIN-VIEW/1914-STELLA-ST-94043/home/143042820
11,"841 Sierra Vista Ave, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/841-Sierra-Vista-Ave-94043/home/108510952
12,"394 Farley St, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/394-Farley-St-94043/home/1801669
13,"372 Farley St, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/372-Farley-St-94043/home/1821850
14,"819 Leong Dr, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/819-Leong-Dr-94043/home/1446969
15,"1731 Spring St, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/1731-Spring-St-94043/home/1483017
16,"910 San Marcos Cir, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/910-San-Marcos-Cir-94043/home/614313
17,"532 Tyrella Ave #11, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/532-Tyrella-Ave-94043/unit-11/home/621589
18,"645 Cinnamon Cir, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/645-Cinnamon-Cir-94043/home/146250496
19,"99 Fairchild, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/99-Fairchild-Dr-94043/home/146240177
0,"Plan B, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/Classics-at-Permanente-Creek/Plan-B/home/144672496
1,"Plan A, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/Classics-at-Permanente-Creek/Plan-A/home/144672497
2,"Plan AX, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/Classics-at-Permanente-Creek/Plan-AX/home/144766397
3,"Villas Plan 3, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/Radius/Villas-Plan-3/home/145255599
4,"Villas Plan 2, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/Radius/Villas-Plan-2/home/145298532
5,"Villas Plan 1, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/Radius/Villas-Plan-1/home/145298533
6,"Towns Plan 3, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/Radius/Towns-Plan-3/home/145298534
7,"Towns Plan 2, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/Radius/Towns-Plan-2/home/145298535
8,"Towns Plan 1, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/Radius/Towns-Plan-1/home/145298536
9,"Residence 4, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/6Sixty/Residence-4/home/146882000
10,"Residence 3, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/6Sixty/Residence-3/home/146882001
11,"Residence 2, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/6Sixty/Residence-2/home/146882002
12,"Residence 1, Mountain View, CA 94043",https://www.redfin.com/CA/Mountain-View/6Sixty/Residence-1/home/146882003
13,"10 Morning Sun Ct, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/10-Morning-Sun-Ct-94043/home/615122
14,"457 Mountain Laurel Ct, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/457-Mountain-Laurel-Ct-94043/home/619052
15,"2000 Rock St #9, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/2000-Rock-St-94043/unit-9/home/1799710
16,"500 W Middlefield Rd #155, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/500-W-Middlefield-Rd-94043/unit-155/home/1007137
17,"431 Bedford Loop, MOUNTAIN VIEW, CA 94043",https://www.redfin.com/CA/Mountain-View/431-Bedford-Loop-94043/home/17291769
